SCORE	StdDev	height	second
0.982836	540.723260	105	70
1.025484	564.186589	105	71
0.998578	549.384110	105	72
0.974343	536.050912	105	73
0.978010	538.068045	105	74
1.006395	553.684647	105	75
0.959366	527.810830	105	76
1.073988	590.872262	105	77
0.932620	513.096258	105	78
0.962193	529.366463	105	79
0.989982	544.654812	105	80
0.966933	531.974132	105	81
0.991386	545.427519	105	82
1.004612	552.703988	105	83
1.026694	564.852707	105	84
1.033205	568.434416	105	85
1.022028	562.285431	105	86
0.992160	545.852862	105	87
0.965238	531.041563	105	88
1.032681	568.146613	105	89
1.012027	556.783365	105	90
0.962599	529.589404	105	91
1.017734	559.922928	105	92
0.983556	541.119356	105	93
1.009053	555.146860	105	94
1.029457	566.372365	105	95
1.004453	552.616255	105	96
0.967102	532.067222	105	97
1.022751	562.683316	105	98
0.987373	543.219478	105	99
0.978097	538.115892	105	100
0.993138	546.391165	105	101
1.041747	573.133909	105	102
0.980732	539.565597	105	103
0.978411	538.288998	105	104
0.950868	527.952420	106	0
0.994554	552.208666	106	1
0.993573	551.663559	106	2
0.950179	527.569855	106	3
1.037740	576.186699	106	4
0.999846	555.146517	106	5
0.978658	543.382608	106	6
1.018265	565.373491	106	7
1.000683	555.611750	106	8
0.974093	540.848092	106	9
1.026343	569.858863	106	10
1.016349	564.309674	106	11
1.014655	563.369336	106	12
0.959180	532.567837	106	13
1.019134	565.856125	106	14
1.028646	571.137208	106	15
1.002406	556.568039	106	16
1.026011	569.674540	106	17
0.979863	544.051607	106	18
0.982961	545.771546	106	19
1.045421	580.451720	106	20
0.998234	554.251849	106	21
1.072496	595.484616	106	22
0.994402	552.124023	106	23
1.024089	568.607431	106	24
0.943904	524.085675	106	25
1.020762	566.759768	106	26
1.038055	576.361894	106	27
0.976942	542.429741	106	28
0.995414	552.686015	106	29
1.010795	561.225897	106	30
1.015199	563.671472	106	31
0.983334	545.978813	106	32
1.032699	573.387564	106	33
0.974293	540.958883	106	34
1.011660	561.706146	106	35
0.986361	547.659215	106	36
0.998366	554.324842	106	37
1.011833	561.802284	106	38
1.010528	561.077497	106	39
1.010434	561.025674	106	40
0.968868	537.946768	106	41
0.983824	546.250847	106	42
1.001060	555.820783	106	43
0.996110	553.072478	106	44
0.993964	551.881095	106	45
1.045414	580.447598	106	46
1.022773	567.876593	106	47
0.922521	512.213318	106	48
1.037992	576.326501	106	49
0.994478	552.166231	106	50
0.984627	546.696650	106	51
1.000348	555.425234	106	52
1.010185	560.887175	106	53
1.022849	567.918737	106	54
1.018440	565.470993	106	55
1.002000	556.342529	106	56
0.989036	549.144630	106	57
1.028661	571.145914	106	58
1.000204	555.345531	106	59
0.994027	551.915932	106	60
0.975509	541.634011	106	61
1.052934	584.622888	106	62
1.006143	558.642901	106	63
0.954749	530.107194	106	64
1.005474	558.271810	106	65
0.953756	529.556350	106	66
0.982074	545.278991	106	67
0.980557	544.436764	106	68
1.033784	573.990215	106	69
1.042962	579.086420	106	70
0.986377	547.668450	106	71
1.067900	592.932703	106	72
1.009085	560.276459	106	73
0.992831	551.251929	106	74
0.971597	539.461973	106	75
0.998341	554.310998	106	76
0.989947	549.650518	106	77
0.889353	493.797658	106	78
1.019941	566.304163	106	79
0.999056	554.707985	106	80
0.982890	545.732330	106	81
0.964198	535.353564	106	82
0.976797	542.349321	106	83
0.982886	545.729994	106	84
1.039947	577.412014	106	85
1.024630	568.907582	106	86
1.020554	566.644637	106	87
1.003299	557.063834	106	88
0.963858	535.165101	106	89
1.031232	572.573166	106	90
1.010813	561.235963	106	91
0.966108	536.414475	106	92
1.022799	567.891095	106	93
0.981347	544.875534	106	94
1.006694	558.949246	106	95
1.018213	565.344923	106	96
1.005561	558.320166	106	97
0.974929	541.311761	106	98
1.025572	569.430674	106	99
0.989045	549.149923	106	100
0.974587	541.121969	106	101
0.990692	550.064424	106	102
1.040994	577.993336	106	103
0.982339	545.426383	106	104
0.981035	544.702458	106	105
0.941414	527.952420	107	0
0.995919	558.519320	107	1
0.992167	556.415253	107	2
0.951738	533.742133	107	3
1.045577	586.367980	107	4
0.994264	557.591010	107	5
0.976052	547.377803	107	6
1.014262	568.806526	107	7
0.999353	560.445270	107	8
0.980314	549.768229	107	9
1.031576	578.515874	107	10
1.018346	571.096597	107	11
1.020218	572.146227	107	12
0.969795	543.868992	107	13
1.008892	565.794690	107	14
1.035655	580.803460	107	15
0.989992	555.195238	107	16
1.027695	576.339831	107	17
0.995841	558.475358	107	18
0.982209	550.830452	107	19
1.053521	590.823262	107	20
0.995806	558.455893	107	21
1.035811	580.891028	107	22
1.022720	573.549609	107	23
1.019384	571.678538	107	24
0.971396	544.766465	107	25
1.002218	562.051900	107	26
1.036294	581.162020	107	27
0.940100	527.215870	107	28
0.993874	557.372347	107	29
1.030980	578.182003	107	30
1.039215	582.799930	107	31
0.989546	554.945413	107	32
1.010957	566.952536	107	33
0.989951	555.172432	107	34
0.984834	552.302979	107	35
1.011808	567.430249	107	36
1.037333	581.744943	107	37
1.002409	562.158986	107	38
0.968905	543.369542	107	39
1.004781	563.489441	107	40
0.960930	538.897263	107	41
1.007514	565.021738	107	42
0.975407	547.016229	107	43
1.021997	573.144072	107	44
0.979441	549.278423	107	45
0.985823	552.857220	107	46
0.991372	555.969277	107	47
1.021133	572.659535	107	48
1.032129	578.826420	107	49
0.941924	528.238611	107	50
1.008271	565.446731	107	51
1.012447	567.788177	107	52
1.014063	568.694780	107	53
0.994280	557.600069	107	54
0.999983	560.798454	107	55
1.024648	574.630758	107	56
0.943528	529.138312	107	57
0.995202	558.117152	107	58
1.052824	590.431902	107	59
0.992565	556.638503	107	60
1.058138	593.412417	107	61
0.996519	558.855818	107	62
0.998423	559.923846	107	63
0.977069	547.948153	107	64
0.967975	542.848045	107	65
1.005219	563.735025	107	66
1.009953	566.389706	107	67
0.996598	558.899939	107	68
0.978210	548.587800	107	69
1.013330	568.283364	107	70
1.002050	561.957675	107	71
1.020213	572.143893	107	72
1.030300	577.800246	107	73
1.016630	570.133991	107	74
1.010089	566.466090	107	75
0.982632	551.068164	107	76
0.981533	550.451811	107	77
1.051759	589.834853	107	78
0.817420	458.415477	107	79
1.010882	566.910576	107	80
1.020731	572.434226	107	81
0.994841	557.914562	107	82
0.997883	559.620755	107	83
0.978162	548.560880	107	84
0.973855	546.145532	107	85
1.051338	589.598793	107	86
0.998076	559.728937	107	87
1.009034	565.874219	107	88
1.009972	566.400395	107	89
0.963352	540.255613	107	90
1.034100	579.931577	107	91
1.015077	569.263270	107	92
0.966816	542.198245	107	93
1.025032	574.846350	107	94
0.977295	548.074862	107	95
1.003324	562.672072	107	96
0.997387	559.342633	107	97
1.009164	565.947256	107	98
0.992609	556.662975	107	99
1.031048	578.220173	107	100
0.990382	555.414018	107	101
0.974693	546.615563	107	102
0.989223	554.764042	107	103
1.038512	582.405725	107	104
0.981884	550.648352	107	105
0.982671	551.089572	107	106
0.932216	527.952420	108	0
0.997953	565.181761	108	1
0.990169	560.773457	108	2
0.954665	540.666127	108	3
1.052040	595.813395	108	4
0.990210	560.796795	108	5
0.974671	551.996098	108	6
1.014388	574.489864	108	7
0.994737	563.360617	108	8
0.986739	558.830885	108	9
1.029944	583.299600	108	10
1.012611	573.483472	108	11
1.017318	576.149218	108	12
0.980680	555.399549	108	13
0.989839	560.586330	108	14
1.039588	588.761520	108	15
0.991722	561.652853	108	16
1.035810	586.621805	108	17
1.007954	570.845808	108	18
0.995705	563.908614	108	19
1.046603	592.734179	108	20
0.974630	551.973176	108	21
1.013956	574.245245	108	22
1.069078	605.462670	108	23
0.995481	563.781605	108	24
0.979224	554.574772	108	25
1.001207	567.024816	108	26
1.012169	573.232784	108	27
0.928628	525.920405	108	28
1.016125	575.473151	108	29
1.043151	590.779029	108	30
1.021481	578.506719	108	31
0.984807	557.736497	108	32
0.999767	566.209312	108	33
0.986623	558.765250	108	34
0.997442	564.892188	108	35
1.017257	576.114420	108	36
1.017003	575.970475	108	37
0.986221	558.537230	108	38
0.996431	564.319706	108	39
1.004671	568.986468	108	40
1.007401	570.532475	108	41
0.984121	557.348161	108	42
0.987784	559.422863	108	43
1.006554	570.052804	108	44
0.993625	562.730562	108	45
0.980884	555.515008	108	46
1.044684	591.647651	108	47
1.029914	583.282766	108	48
0.914428	517.877979	108	49
1.028805	582.654427	108	50
1.001647	567.273913	108	51
0.978704	554.280225	108	52
1.003007	568.044140	108	53
1.005890	569.677064	108	54
1.022130	578.874463	108	55
1.013320	573.884822	108	56
1.001150	566.992229	108	57
0.975173	552.280496	108	58
1.024815	580.394849	108	59
1.001464	567.169987	108	60
0.974741	552.035722	108	61
1.010693	572.397106	108	62
1.056863	598.544827	108	63
0.994928	563.468504	108	64
0.950744	538.445311	108	65
0.990159	560.767983	108	66
0.952633	539.515285	108	67
1.004482	568.879309	108	68
1.017882	576.468502	108	69
1.017755	576.396636	108	70
1.044065	591.296742	108	71
0.974729	552.029362	108	72
1.024506	580.220122	108	73
1.001403	567.135736	108	74
0.985474	558.114180	108	75
0.995365	563.716353	108	76
1.009125	571.509196	108	77
0.959051	543.150166	108	78
1.094822	620.042553	108	79
0.853462	483.350448	108	80
0.973250	551.191683	108	81
1.007856	570.790193	108	82
0.982982	556.702923	108	83
1.013408	573.934431	108	84
0.996008	564.080210	108	85
0.980467	555.278994	108	86
1.037917	587.815131	108	87
0.988776	559.984640	108	88
1.016339	575.594599	108	89
1.002003	567.475349	108	90
0.993048	562.403759	108	91
1.033805	585.486195	108	92
1.029532	583.066335	108	93
0.964235	546.085742	108	94
1.029187	582.870639	108	95
0.974122	551.685585	108	96
1.009008	571.442564	108	97
0.980703	555.412625	108	98
1.010621	572.356495	108	99
0.995193	563.618655	108	100
1.027871	582.125489	108	101
0.994372	563.153931	108	102
0.970614	549.698698	108	103
0.988715	559.949701	108	104
1.034628	585.952201	108	105
0.981281	555.739658	108	106
0.984763	557.711796	108	107
0.924353	527.952420	109	0
1.001508	572.019854	109	1
0.987358	563.937784	109	2
0.958378	547.385806	109	3
1.059103	604.915649	109	4
0.989057	564.908527	109	5
0.975661	557.257381	109	6
1.016897	580.809728	109	7
0.994503	568.018749	109	8
0.993929	567.690972	109	9
1.031373	589.077680	109	10
1.007789	575.607589	109	11
1.014676	579.541000	109	12
0.991591	566.355679	109	13
0.975906	557.397204	109	14
1.039149	593.518685	109	15
0.991519	566.314363	109	16
1.023320	584.478180	109	17
1.016897	580.809571	109	18
1.018074	581.481871	109	19
1.012924	578.540219	109	20
0.967329	552.498450	109	21
1.011705	577.844087	109	22
1.082120	618.062072	109	23
0.973521	556.035144	109	24
1.002079	572.345801	109	25
0.942868	538.526955	109	26
1.001404	571.960412	109	27
0.996025	568.888464	109	28
1.004229	573.574187	109	29
1.015193	579.836173	109	30
1.000197	571.270948	109	31
1.008855	576.216302	109	32
0.990460	565.709917	109	33
1.023674	584.680025	109	34
0.972678	555.553653	109	35
1.011895	577.952491	109	36
0.985626	562.948646	109	37
1.008829	576.201459	109	38
1.014003	579.156471	109	39
0.995966	568.854688	109	40
1.007871	575.653959	109	41
0.969174	553.552193	109	42
1.002838	572.779733	109	43
0.989314	565.055060	109	44
1.015737	580.146934	109	45
0.984281	562.180654	109	46
0.999124	570.658183	109	47
0.990450	565.704005	109	48
1.003004	572.874155	109	49
1.047622	598.358505	109	50
0.944529	539.475599	109	51
1.013169	578.680163	109	52
1.013672	578.967427	109	53
1.017143	580.949811	109	54
0.993628	567.518992	109	55
1.004129	573.516734	109	56
1.022345	583.921000	109	57
0.947626	541.244510	109	58
0.998858	570.506580	109	59
1.042079	595.192477	109	60
0.991170	566.115171	109	61
1.040389	594.227387	109	62
0.967256	552.456776	109	63
1.032829	589.909405	109	64
0.989284	565.038084	109	65
0.969785	553.900959	109	66
1.014413	579.390731	109	67
0.970217	554.147924	109	68
0.976692	557.845992	109	69
0.974582	556.641135	109	70
1.032609	589.783241	109	71
1.043178	595.819875	109	72
0.981805	560.766232	109	73
1.050841	600.197093	109	74
1.001103	571.788845	109	75
0.987756	564.165453	109	76
0.978574	558.920864	109	77
1.005647	574.383931	109	78
0.961974	549.439825	109	79
1.049529	599.447429	109	80
0.944780	539.619285	109	81
0.966155	551.827592	109	82
0.993582	567.493162	109	83
0.967591	552.647662	109	84
0.999833	571.063406	109	85
1.002600	572.643576	109	86
1.021416	583.390346	109	87
1.031689	589.258267	109	88
1.005883	574.518835	109	89
0.994566	568.055075	109	90
0.989186	564.982362	109	91
1.018438	581.689679	109	92
1.019218	582.135386	109	93
1.029726	588.136897	109	94
0.968298	553.051841	109	95
1.026331	586.197548	109	96
0.981664	560.686055	109	97
1.017793	581.321097	109	98
0.969954	553.997786	109	99
1.007526	575.457364	109	100
1.006437	574.835303	109	101
1.020386	582.802491	109	102
1.000958	571.705901	109	103
0.971265	554.746566	109	104
0.986600	563.505059	109	105
1.030904	588.809691	109	106
0.980324	559.920198	109	107
0.988043	564.329161	109	108
0.915866	527.952420	110	0
1.003166	578.276359	110	1
0.982369	566.287934	110	2
0.959903	553.337695	110	3
1.059816	610.932451	110	4
0.981093	565.552570	110	5
0.977705	563.599390	110	6
1.009960	582.192984	110	7
0.998350	575.500523	110	8
1.001395	577.255435	110	9
1.027489	592.297269	110	10
1.006677	580.300459	110	11
1.019981	587.969803	110	12
1.006019	579.921033	110	13
0.972716	560.723287	110	14
1.031549	594.637806	110	15
1.004808	579.223290	110	16
1.014237	584.658472	110	17
1.023504	590.000568	110	18
1.020177	588.082269	110	19
0.995156	573.658883	110	20
1.009336	581.833268	110	21
1.009401	581.870798	110	22
1.078064	621.451673	110	23
0.984418	567.469205	110	24
1.019870	587.905427	110	25
0.941153	542.528972	110	26
1.019980	587.968724	110	27
1.038725	598.774837	110	28
0.961991	554.541181	110	29
0.987728	569.377287	110	30
1.017864	586.749080	110	31
1.034789	596.505458	110	32
0.985311	567.983931	110	33
1.020888	588.492390	110	34
0.988994	570.107304	110	35
0.981461	565.764552	110	36
1.011222	582.920634	110	37
1.036088	597.254499	110	38
1.002808	578.070418	110	39
0.976650	562.991508	110	40
0.993849	572.905707	110	41
0.986301	568.554934	110	42
1.001826	577.503906	110	43
0.976871	563.118716	110	44
1.018706	587.234684	110	45
0.997434	574.972570	110	46
0.977030	563.210558	110	47
1.021742	588.984435	110	48
1.039716	599.345993	110	49
0.924655	533.018974	110	50
1.030430	593.992773	110	51
1.008318	581.246629	110	52
0.976192	562.727073	110	53
1.006941	580.452709	110	54
1.004189	578.866415	110	55
1.023610	590.061429	110	56
1.004554	579.076539	110	57
0.996466	574.414406	110	58
0.966882	557.360553	110	59
1.018308	587.004928	110	60
1.013356	584.150774	110	61
0.985333	567.996612	110	62
1.046725	603.385920	110	63
1.042520	600.962446	110	64
0.979969	564.904810	110	65
0.956502	551.376892	110	66
0.984138	567.307815	110	67
0.984192	567.338947	110	68
1.010928	582.751184	110	69
1.004556	579.077540	110	70
0.980061	564.957593	110	71
1.016079	585.720436	110	72
0.998706	575.705798	110	73
1.017514	586.547711	110	74
1.040589	599.848908	110	75
1.023915	590.237327	110	76
1.005645	579.705598	110	77
0.976744	563.045726	110	78
0.995856	574.062562	110	79
1.010011	582.222417	110	80
0.884458	509.846947	110	81
1.005535	579.641857	110	82
0.996435	574.396470	110	83
0.987582	569.292851	110	84
0.962718	554.960313	110	85
0.984117	567.295790	110	86
0.997981	575.287843	110	87
1.034884	596.560337	110	88
1.034935	596.589932	110	89
1.018224	586.956495	110	90
0.977830	563.671322	110	91
0.978791	564.225239	110	92
1.027418	592.256380	110	93
1.011771	583.236853	110	94
0.999642	576.245044	110	95
0.980734	565.345639	110	96
1.005398	579.563410	110	97
0.986055	568.412700	110	98
1.020410	588.216902	110	99
0.956920	551.617764	110	100
0.999317	576.057583	110	101
1.016678	586.065302	110	102
1.011091	582.845147	110	103
1.005401	579.565026	110	104
0.972648	560.684287	110	105
0.981425	565.743780	110	106
1.024304	590.461620	110	107
0.980252	565.067924	110	108
0.991007	571.267658	110	109
0.907821	527.952420	111	0
1.006165	585.145433	111	1
0.979609	569.701480	111	2
0.961838	559.366360	111	3
1.055283	613.710536	111	4
0.973204	565.976514	111	5
0.986073	573.460498	111	6
1.006518	585.350599	111	7
1.007297	585.803825	111	8
1.011385	588.181215	111	9
1.023913	595.466630	111	10
1.001790	582.600805	111	11
1.009826	587.274559	111	12
1.014694	590.105311	111	13
0.972757	565.716486	111	14
1.029322	598.612282	111	15
1.013249	589.265173	111	16
1.000350	581.763524	111	17
1.033923	601.288305	111	18
0.990657	576.126523	111	19
0.986617	573.777197	111	20
1.036896	603.017117	111	21
0.998234	580.532951	111	22
1.065403	619.595629	111	23
1.001393	582.369869	111	24
1.027039	597.284666	111	25
0.963318	560.227306	111	26
1.003374	583.521997	111	27
1.036295	602.667600	111	28
0.939226	546.216019	111	29
0.991363	576.537031	111	30
1.038666	604.046801	111	31
1.019228	592.742038	111	32
0.987977	574.567837	111	33
0.999050	581.007776	111	34
0.986445	573.676725	111	35
0.998662	580.781675	111	36
1.015990	590.859280	111	37
1.012076	588.582731	111	38
0.996932	579.776006	111	39
1.008313	586.394297	111	40
1.026135	596.759254	111	41
1.010701	587.783475	111	42
0.971273	564.853659	111	43
0.987780	574.453630	111	44
0.996340	579.431688	111	45
1.000902	582.084628	111	46
0.997362	580.025617	111	47
1.013670	589.509874	111	48
0.994246	578.213516	111	49
0.977965	568.745256	111	50
1.051272	611.377821	111	51
0.951338	553.259853	111	52
1.008483	586.493616	111	53
1.014867	590.205991	111	54
1.019691	593.011364	111	55
0.993472	577.763508	111	56
1.007266	585.785619	111	57
1.022974	594.920960	111	58
0.955277	555.551021	111	59
0.997672	580.206105	111	60
1.037414	603.318657	111	61
0.998046	580.423926	111	62
1.007939	586.177046	111	63
0.961760	559.321044	111	64
1.048769	609.921817	111	65
1.000031	581.578044	111	66
0.961256	559.028106	111	67
1.004200	584.002628	111	68
0.940128	546.741128	111	69
0.992615	577.265174	111	70
1.011889	588.474329	111	71
1.024807	595.986521	111	72
1.048682	609.871791	111	73
0.970992	564.689846	111	74
1.026561	597.006844	111	75
1.000051	581.589566	111	76
1.000235	581.696545	111	77
1.026044	596.706054	111	78
1.003465	583.575214	111	79
0.963061	560.077622	111	80
1.063667	618.586094	111	81
0.828402	481.765666	111	82
1.007442	585.888001	111	83
1.022562	594.681432	111	84
0.989297	575.335510	111	85
0.978352	568.970481	111	86
0.975917	567.554339	111	87
0.987541	574.314482	111	88
1.050391	610.865603	111	89
1.032918	600.703731	111	90
1.011660	588.340716	111	91
0.993249	577.633604	111	92
0.970678	564.507410	111	93
1.030620	599.367184	111	94
1.011098	588.014258	111	95
0.970734	564.540195	111	96
1.000580	581.897313	111	97
0.995891	579.170200	111	98
1.002665	583.109702	111	99
1.019187	592.718653	111	100
0.957940	557.099654	111	101
0.987584	574.339410	111	102
1.020809	593.661973	111	103
1.002485	583.005236	111	104
1.008808	586.682310	111	105
0.977196	568.297851	111	106
0.981578	570.846485	111	107
1.020668	593.579398	111	108
0.981243	570.651650	111	109
0.994038	578.092624	111	110
0.900221	527.952420	112	0
1.008888	591.682444	112	1
0.977589	573.326431	112	2
0.964965	565.922635	112	3
1.051748	616.818506	112	4
0.965016	565.952967	112	5
0.992051	581.808074	112	6
1.005633	589.773416	112	7
1.018798	597.494532	112	8
1.021552	599.109223	112	9
1.016803	596.324143	112	10
1.001943	587.609181	112	11
1.006159	590.082144	112	12
1.021005	598.788883	112	13
0.971881	569.978634	112	14
1.017226	596.572430	112	15
1.026258	601.869258	112	16
0.999211	586.007223	112	17
1.031298	604.825285	112	18
0.984222	577.216704	112	19
0.979976	574.726316	112	20
1.056207	619.433729	112	21
1.000075	586.513561	112	22
1.029301	603.653834	112	23
1.039285	609.509084	112	24
1.010340	592.534211	112	25
0.978713	573.985499	112	26
0.998943	585.849908	112	27
1.013141	594.176538	112	28
0.939483	550.978361	112	29
1.009669	592.140462	112	30
1.037981	608.744719	112	31
0.999169	585.982342	112	32
1.003346	588.432456	112	33
0.996161	584.218532	112	34
1.014648	595.060560	112	35
0.973322	570.824141	112	36
1.013933	594.641343	112	37
0.985980	578.247373	112	38
1.023445	600.219924	112	39
1.018943	597.579230	112	40
0.983936	577.049014	112	41
1.002761	588.088917	112	42
0.961263	563.751531	112	43
1.017606	596.794990	112	44
0.970180	568.981254	112	45
1.021710	599.202002	112	46
0.992155	581.868711	112	47
0.980188	574.850675	112	48
1.003869	588.738869	112	49
1.045492	613.149657	112	50
0.946257	554.951134	112	51
1.019959	598.175398	112	52
1.012691	593.912701	112	53
0.975583	572.149934	112	54
1.010213	592.459715	112	55
1.002727	588.068994	112	56
1.026141	601.800757	112	57
0.998010	585.302788	112	58
1.003118	588.298468	112	59
0.952511	558.619192	112	60
1.003792	588.693895	112	61
1.024314	600.729501	112	62
0.995570	583.871509	112	63
1.065290	624.760193	112	64
1.018072	597.068281	112	65
0.984746	577.523806	112	66
0.979150	574.241909	112	67
0.974659	571.608178	112	68
1.018797	597.493713	112	69
0.982228	576.046988	112	70
0.980108	574.803920	112	71
0.968729	568.130432	112	72
1.031127	604.725115	112	73
1.043352	611.894285	112	74
0.980082	574.788510	112	75
1.042997	611.686080	112	76
0.994276	583.112779	112	77
0.987374	579.065311	112	78
0.989263	580.172935	112	79
1.007674	590.970225	112	80
0.965413	566.185599	112	81
1.098230	644.078822	112	82
0.873729	512.415481	112	83
0.975621	572.172037	112	84
1.014079	594.726853	112	85
0.989336	580.216019	112	86
1.009125	591.821588	112	87
0.977131	573.057929	112	88
0.977562	573.310559	112	89
1.055478	619.006059	112	90
1.011441	593.179690	112	91
1.012142	593.590503	112	92
1.009927	592.292015	112	93
0.960447	563.273165	112	94
1.040954	610.488294	112	95
1.000281	586.634814	112	96
0.956231	560.800717	112	97
1.014583	595.022389	112	98
0.991860	581.695786	112	99
1.006009	589.994198	112	100
1.027805	602.776872	112	101
0.963382	564.994468	112	102
0.973832	571.123306	112	103
1.024809	601.019300	112	104
0.997460	584.980465	112	105
1.013334	594.290026	112	106
0.984077	577.131489	112	107
0.976340	572.593912	112	108
1.016458	596.121700	112	109
0.981856	575.828729	112	110
0.998571	585.631691	112	111
0.891415	527.952420	113	0
1.009996	598.183454	113	1
0.975550	577.782646	113	2
0.967011	572.725534	113	3
1.044912	618.863387	113	4
0.954152	565.109582	113	5
0.999264	591.827724	113	6
1.001131	592.933050	113	7
1.017673	602.730669	113	8
1.027099	608.313165	113	9
1.006071	595.859328	113	10
1.000359	592.475895	113	11
1.011797	599.250080	113	12
1.020856	604.615395	113	13
0.964706	571.360199	113	14
1.017366	602.548731	113	15
1.026802	608.137059	113	16
1.001831	593.347817	113	17
1.031346	610.828584	113	18
0.994259	588.863107	113	19
0.988004	585.158749	113	20
1.045545	619.238169	113	21
0.980436	580.676681	113	22
1.012847	599.872076	113	23
1.078874	638.977563	113	24
0.980657	580.807475	113	25
0.991611	587.294786	113	26
0.948530	561.779784	113	27
1.007760	596.859419	113	28
1.001195	592.971360	113	29
0.986354	584.181587	113	30
0.995160	589.396922	113	31
1.008939	597.557567	113	32
1.023883	606.408395	113	33
0.988581	585.500272	113	34
1.032000	611.215633	113	35
0.988784	585.620723	113	36
0.979890	580.352966	113	37
1.011309	598.961226	113	38
1.033594	612.159937	113	39
1.008688	597.409104	113	40
0.984410	583.030203	113	41
0.997198	590.603649	113	42
1.005066	595.264104	113	43
0.989414	585.993818	113	44
0.990161	586.435878	113	45
1.000995	592.852911	113	46
0.990594	586.692661	113	47
0.993221	588.248380	113	48
1.037045	614.203810	113	49
0.998155	591.170880	113	50
0.956266	566.361552	113	51
1.051582	622.813473	113	52
0.953556	564.756093	113	53
1.000739	592.701343	113	54
1.016800	602.213244	113	55
1.020687	604.515456	113	56
0.994432	588.965584	113	57
1.011820	599.264232	113	58
1.024479	606.761574	113	59
0.966264	572.282951	113	60
0.994016	588.719379	113	61
1.030146	610.117907	113	62
0.999305	591.851843	113	63
0.987472	584.843352	113	64
0.982194	581.717880	113	65
1.064806	630.645500	113	66
0.996586	590.241269	113	67
0.955688	566.019290	113	68
0.992817	588.009310	113	69
0.968288	573.481665	113	70
1.011817	599.262392	113	71
1.012968	599.944141	113	72
0.984408	583.028799	113	73
1.014758	601.003793	113	74
0.996899	590.426790	113	75
1.013061	599.998792	113	76
1.050618	622.242354	113	77
1.017752	602.777303	113	78
1.002261	593.602550	113	79
0.980567	580.754125	113	80
0.997405	590.726717	113	81
0.973036	576.293732	113	82
1.028698	609.260420	113	83
0.952678	564.236141	113	84
0.970586	574.842698	113	85
1.006316	596.004182	113	86
0.972648	576.064091	113	87
1.012924	599.918141	113	88
0.991293	587.106814	113	89
0.995063	589.339289	113	90
1.043117	617.800019	113	91
0.991462	587.206742	113	92
1.005355	595.435280	113	93
1.024091	606.531599	113	94
0.955704	566.028300	113	95
1.046157	619.600471	113	96
1.003524	594.350690	113	97
0.963238	570.490821	113	98
1.018556	603.253185	113	99
0.992834	588.019432	113	100
1.003237	594.180392	113	101
1.029016	609.448257	113	102
0.973076	576.317170	113	103
0.960577	568.914501	113	104
1.025692	607.479653	113	105
0.995422	589.552255	113	106
1.014442	600.817188	113	107
0.990342	586.543452	113	108
0.975129	577.533096	113	109
1.012948	599.932121	113	110
0.979397	580.061310	113	111
1.000487	592.551740	113	112
0.883881	527.952420	114	0
1.013825	605.569703	114	1
0.975235	582.519546	114	2
0.971969	580.568650	114	3
1.036180	618.922429	114	4
0.947479	565.940433	114	5
1.008051	602.120668	114	6
0.993691	593.543290	114	7
1.011686	604.291885	114	8
1.024848	612.154094	114	9
0.997378	595.745667	114	10
1.007300	601.672367	114	11
1.016706	607.290695	114	12
1.028732	614.473936	114	13
0.963985	575.799421	114	14
1.003588	599.455256	114	15
1.035817	618.705925	114	16
0.995124	594.399588	114	17
1.040542	621.528342	114	18
1.006703	601.315381	114	19
1.012404	604.720929	114	20
1.030255	615.383637	114	21
0.968265	578.356234	114	22
1.013352	605.287143	114	23
1.079381	644.727025	114	24
0.977367	583.792761	114	25
1.015242	606.415893	114	26
0.932933	557.251949	114	27
1.019602	609.020525	114	28
1.040351	621.414161	114	29
0.954459	570.109806	114	30
0.988821	590.634699	114	31
1.031584	616.177540	114	32
1.029007	614.637972	114	33
0.991757	592.388514	114	34
0.997970	596.099117	114	35
0.988120	590.215696	114	36
0.998500	596.416119	114	37
1.015546	606.597489	114	38
1.004059	599.736110	114	39
1.000844	597.815990	114	40
1.016977	607.452702	114	41
1.012526	604.793995	114	42
1.010017	603.295056	114	43
0.975108	582.443550	114	44
1.006070	600.937550	114	45
0.976692	583.389901	114	46
1.018503	608.363984	114	47
0.992076	592.578609	114	48
0.978478	584.456796	114	49
0.987617	589.915663	114	50
1.034872	618.141161	114	51
0.968621	578.568945	114	52
1.008486	602.380760	114	53
1.012847	604.985306	114	54
0.976118	583.047018	114	55
1.011997	604.477748	114	56
1.000416	597.560271	114	57
1.026848	613.348430	114	58
0.992261	592.689436	114	59
1.009808	603.170360	114	60
0.946385	565.287014	114	61
0.997235	595.660090	114	62
1.036038	618.837996	114	63
0.990181	591.447163	114	64
1.059208	632.677392	114	65
0.986033	588.969395	114	66
1.017376	607.690646	114	67
0.986721	589.379955	114	68
0.975693	582.792937	114	69
1.016800	607.346798	114	70
0.944240	564.005865	114	71
0.981455	586.234669	114	72
0.993871	593.650873	114	73
1.029698	615.050849	114	74
1.050441	627.441104	114	75
0.967948	578.166646	114	76
1.023459	611.323971	114	77
1.000924	597.863998	114	78
1.007107	601.557219	114	79
1.024639	612.029278	114	80
0.989185	590.851835	114	81
0.984630	588.131092	114	82
1.020847	609.764340	114	83
0.871556	520.590804	114	84
0.996756	595.374431	114	85
0.997277	595.685348	114	86
0.992106	592.596657	114	87
